category;dist_cycling;dist_km;dist_walking;google_id;google_web;palabra_clave;place_address;place_lat;place_lng;place_name;place_phone_number;place_types;place_web;school_address;school_id;school_lat;school_lng;school_name
harinas y derivados;6 mins;1.5 km;19 mins;ChIJHWH7ciS1pBIReddb21-vzpI;https://maps.google.com/?cid=10578585400976856953;pasteleria;Carrer Bonaire, 15, 08301 Matar¢, Barcelona, Spain;41.541455;2.4448;Vita Dolce;937 90 30 49;[u'grocery_or_supermarket', u'health', u'food', u'store', u'point_of_interest', u'establishment'];;c. Ciutat Freta, 26 08302 Mataro;8;41.533908;2.432969;IES PLA
harinas y derivados;9 mins;2.1 km;25 mins;ChIJZU1e3N20pBIRYeLc-fGKCvo;https://maps.google.com/?cid=18017366031132844641;pasteleria;Passeig Maritim, 08302 Matar¢, Barcelona, Spain;41.5313994;2.4445512;Yogurissimo Matar¢;;[u'food', u'store', u'point_of_interest', u'establishment'];;c. Ciutat Freta, 26 08302 Mataro;8;41.533908;2.432969;IES PLA
harinas y derivados;5 mins;0.8 km;11 mins;ChIJ7fSsOQO1pBIRrDRcnoCQ-wI;https://maps.google.com/?cid=214924289317287084;forn;Carrer Josep Monserrat Cuadrada, 30, 08303 Matar¢, Barcelona, Spain;41.5391875;2.4300221;Forn VANNY;665 09 35 78;[u'cafe', u'food', u'point_of_interest', u'establishment'];;c. Ciutat Freta, 26 08302 Mataro;8;41.533908;2.432969;IES PLA
harinas y derivados;6 mins;1.0 km;14 mins;ChIJY6TfWAG1pBIRTXtIFN3mUVQ;https://maps.google.com/?cid=6075891209501965133;forn;Avinguda de la Gatassa, 137, 08303 Matar¢, Barcelona, Spain;41.5398749;2.4256641;Aldafranc Forn De Pa I Pastisser°a;937 57 22 29;[u'bakery', u'food', u'store', u'point_of_interest', u'establishment'];;c. Ciutat Freta, 26 08302 Mataro;8;41.533908;2.432969;IES PLA
harinas y derivados;3 mins;1.0 km;12 mins;ChIJDxYX8d-0pBIRRndDT86ZJrY;https://maps.google.com/?cid=13125347275390023494;forn;Cam° Ral Tras Santa Anna, 511, 08302 Matar¢, Barcelona, Spain;41.5350076;2.4415477;FORN DE PA EL MOLI;;[u'cafe', u'food', u'point_of_interest', u'establishment'];;c. Ciutat Freta, 26 08302 Mataro;8;41.533908;2.432969;IES PLA
harinas y derivados;1 min;0.3 km;4 mins;ChIJmW_41OO0pBIRx4gpR1VdNc0;https://maps.google.com/?cid=14786827572388399303;forn;Carrer de Sant Cugat, 147, 08302 Matar¢, Barcelona, Spain;41.5328902;2.43551;Forn de pa Sant Valent°;;[u'bakery', u'food', u'store', u'point_of_interest', u'establishment'];;c. Ciutat Freta, 26 08302 Mataro;8;41.533908;2.432969;IES PLA
harinas y derivados;5 mins;0.9 km;12 mins;ChIJywNE-AG1pBIRtwR2tLD9mO4;https://maps.google.com/?cid=17192770512870573239;forn;Carrer Estadi, 34, 08303 Matar¢, Barcelona, Spain;41.5362931;2.4257347;Forn Maresme;;[u'bakery', u'food', u'store', u'point_of_interest', u'establishment'];http://www.fornmaresme.cat/;c. Ciutat Freta, 26 08302 Mataro;8;41.533908;2.432969;IES PLA
harinas y derivados;8 mins;1.2 km;17 mins;ChIJ906QpQa1pBIRlWFQR69JrxQ;https://maps.google.com/?cid=1490491018847478165;forn;Carrer de la Gatassa, 17, 08303 Matar¢, Barcelona, Spain;41.5414165;2.4253958;Gatassa Forn de Pa Degustaci¢ Xurreria;;[u'bakery', u'food', u'store', u'point_of_interest', u'establishment'];;c. Ciutat Freta, 26 08302 Mataro;8;41.533908;2.432969;IES PLA
harinas y derivados;3 mins;1.2 km;14 mins;ChIJ8birC9-0pBIRPpMWc7OXukQ;https://maps.google.com/?cid=4952437537233081150;forn;Avinguda de Jaume Recoder, 48, 08301 Matar¢, Barcelona, Spain;41.5339585;2.4432787;Forn de Pa Bolleria;;[u'bakery', u'food', u'store', u'point_of_interest', u'establishment'];;c. Ciutat Freta, 26 08302 Mataro;8;41.533908;2.432969;IES PLA
harinas y derivados;1 min;0.4 km;5 mins;ChIJZx_UjR21pBIRgbdHFk529_8;https://maps.google.com/?cid=18444340876672481153;forn;Ronda President MaciÖ, 115, 08302 Matar¢, Barcelona, Spain;41.5360553;2.4341662;El Forn del Tabalot;;[u'bakery', u'food', u'store', u'point_of_interest', u'establishment'];;c. Ciutat Freta, 26 08302 Mataro;8;41.533908;2.432969;IES PLA
harinas y derivados;8 mins;1.3 km;18 mins;ChIJheGr0gC1pBIRAdpD-yc9vYI;https://maps.google.com/?cid=9420753237457492481;forn;Ronda de la Cerdanya, 08303 Matar¢, Barcelona, Spain;41.5407835;2.4227397;Pastisseria-Forn De Pa Roc°o;;[u'bakery', u'food', u'store', u'point_of_interest', u'establishment'];;c. Ciutat Freta, 26 08302 Mataro;8;41.533908;2.432969;IES PLA
harinas y derivados;3 mins;0.8 km;10 mins;ChIJFVG58x-1pBIRPudHjXPWMm8;https://maps.google.com/?cid=8012702478825416510;forn;Carrer de Sant Cugat, 19, 08302 Matar¢, Barcelona, Spain;41.5364727;2.4402316;Forn De Pa Degustaci¢ Batlle;;[u'bakery', u'food', u'store', u'point_of_interest', u'establishment'];;c. Ciutat Freta, 26 08302 Mataro;8;41.533908;2.432969;IES PLA
harinas y derivados;2 mins;0.7 km;9 mins;ChIJE7fAlR-1pBIRLWmeR_aw1W4;https://maps.google.com/?cid=7986484086021450029;forn;Carrer d'Iluro, 36, 08302 Matar¢, Barcelona, Spain;41.5369425;2.4394974;Forn I'espigul;;[u'bakery', u'food', u'store', u'point_of_interest', u'establishment'];;c. Ciutat Freta, 26 08302 Mataro;8;41.533908;2.432969;IES PLA
harinas y derivados;7 mins;1.2 km;17 mins;ChIJOf1UCAS1pBIR6XmUjV_y9xs;https://maps.google.com/?cid=2015345850482719209;forn;Carrer Calassaná Marquäs, 29, 08303 Matar¢, Barcelona, Spain;41.5408678;2.426577;Forn D'en Rafel;;[u'bakery', u'food', u'store', u'point_of_interest', u'establishment'];;c. Ciutat Freta, 26 08302 Mataro;8;41.533908;2.432969;IES PLA
harinas y derivados;3 mins;0.6 km;8 mins;ChIJzafQeh61pBIRLzm3_Py4vAE;https://maps.google.com/?cid=125178286370666799;forn;Carrer Biada, 48, 08302 Matar¢, Barcelona, Spain;41.5373839;2.4359758;Forn de Pa Emi;932 22 67 47;[u'cafe', u'food', u'point_of_interest', u'establishment'];;c. Ciutat Freta, 26 08302 Mataro;8;41.533908;2.432969;IES PLA
harinas y derivados;9 mins;1.4 km;20 mins;ChIJR8NuJAe1pBIRwHGb6I7fr58;https://maps.google.com/?cid=11506661377835758016;forn;Ronda de la Cerdanya, 20, 08303 Matar¢, Barcelona, Spain;41.5416829;2.4229582;Forn De Pa Cerdanya Alimentaci¢;;[u'store', u'point_of_interest', u'establishment'];;c. Ciutat Freta, 26 08302 Mataro;8;41.533908;2.432969;IES PLA
harinas y derivados;1 min;0.4 km;5 mins;ChIJ5ftfluG0pBIRDaCPCrCmcfk;https://maps.google.com/?cid=17974330862833999885;forn;Carrer de Sant Cugat, 107, 08302 Matar¢, Barcelona, Spain;41.5336026;2.4367386;Forn de Pa i Pastisseria SebastiÖ ClavÇ;937 99 77 10;[u'bakery', u'food', u'store', u'point_of_interest', u'establishment'];;c. Ciutat Freta, 26 08302 Mataro;8;41.533908;2.432969;IES PLA
harinas y derivados;5 mins;0.8 km;11 mins;ChIJVVVVVQS1pBIR5hDgw31pEVg;https://maps.google.com/?cid=6345969338819809510;bakery;Carrer Joanot Martorell, 17, 08303 Matar¢, Barcelona, Spain;41.5394986;2.430469;Cal Joanot;647 88 35 97;[u'bakery', u'food', u'store', u'point_of_interest', u'establishment'];http://www.facebook.com/caljoanot;c. Ciutat Freta, 26 08302 Mataro;8;41.533908;2.432969;IES PLA
harinas y derivados;5 mins;0.8 km;11 mins;ChIJCz4USgO1pBIR3zQJ8LvuTjY;https://maps.google.com/?cid=3913327617184969951;bakery;Carrer Joanot Martorell, 17, 08303 Matar¢, Barcelona, Spain;41.539527;2.430504;Cal Joanot;935 14 08 09;[u'bakery', u'restaurant', u'food', u'store', u'point_of_interest', u'establishment'];http://www.facebook.com/caljoanot;c. Ciutat Freta, 26 08302 Mataro;8;41.533908;2.432969;IES PLA
harinas y derivados;1 min;0.4 km;5 mins;ChIJUYUn6eG0pBIRQxtq10O8Hf0;https://maps.google.com/?cid=18238941065483262787;bakery;Carrer Uni¢, 101, 08302 Matar¢, Barcelona, Spain;41.5347161;2.4366225;Cs Establiments de Proximitat;937 57 00 15;[u'bakery', u'food', u'store', u'point_of_interest', u'establishment'];;c. Ciutat Freta, 26 08302 Mataro;8;41.533908;2.432969;IES PLA
